"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-18",,,"73",",,7","50",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-19",,,"66",",,7","45",",,7","46",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-20",,,"52",",,7","46",",,7","51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-21",,,"65",",,7","49",",,7","50",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-22",,,"54",",,7","49",",,7","51",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-23",,,"56",",,7","45",",,7","46",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-24",,,"67",",,7","46",",,7","48",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-25",,,"53",",,7","48",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-26",,,"55",",,7","50",",,7","54",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-27",,,"62",",,7","54",",,7","60",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-28",,,"70",",,7","56",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-29",,,"87",",,7","61",",,7","67",",,7,0700","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-04-30",,,"86",",,7","57",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-01",,,"65",",,7","49",",,7","51",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-02",,,"73",",,7","51",",,7","69",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-03",,,"75",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,"    1",",,7"
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-04",,,"66",",,7","44",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-05",,,"64",",,7","52",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-06",,,"59",",,7","52",",,7","58",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-07",,,"67",",,7","50",",,7","52",",,7,0700","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-08",,,"57",",,7","42",",,7","48",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-09",,,"59",",,7","45",",,7","45",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-10",,,"64",",,7","45",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-11",,,"64",",,7","46",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-12",,,"62",",,7","46",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-13",,,"67",",,7","49",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-14",,,"52",",,7","44",",,7","50",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-15",,,"68",",,7","50",",,7","56",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,"    1",",,7"
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-16",,,"69",",,7","56",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-17",,,"81",",,7","58",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-18",,,"93",",,7","70",",,7","80",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-19",,,"95",",,7","75",",,7","80",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-20",,,"94",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-21",,,"69",",,7","51",",,7","51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-22",,,"68",",,7","51",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-23",,,"60",",,7","56",",,7","57",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-24",,,"70",",,7","57",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-25",,,"70",",,7","56",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-26",,,"60",",,7","56",",,7","59",",,7,0700","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-27",,,"74",",,7","57",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-28",,,"73",",,7","58",",,7","59",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-29",,,"72",",,7","57",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-30",,,"61",",,7","57",",,7","59",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-05-31",,,"60",",,7","56",",,7","59",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-01",,,"78",",,7","59",",,7","63",",,7,0700","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-02",,,"82",",,7","55",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-03",,,"81",",,7","56",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-04",,,"75",",,7","54",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-05",,,"72",",,7","58",",,7","58",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-06",,,"71",",,7","55",",,7","55",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-07",,,"60",",,7","51",",,7","55",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-08",,,"68",",,7","52",",,7","63",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-09",,,"72",",,7","52",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-10",,,"84",",,7","62",",,7","77",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-11",,,"88",",,7","72",",,7","78",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-12",,,"94",",,7","74",",,7","76",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-13",,,"97",",,7","76",",,7","78",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-14",,,"98",",,7","71",",,7","71",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-15",,,"84",",,7","68",",,7","69",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-16",,,"76",",,7","63",",,7","65",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-17",,,"68",",,7","65",",,7","65",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-18",,,"72",",,7","65",",,7","72",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-19",,,"86",",,7","72",",,7","77",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-20",,,"92",",,7","70",",,7","72",",,7,0700","    1",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-21",,,"87",",,7","70",",,7","75",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-22",,,"87",",,7","65",",,7","71",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-23",,,"84",",,7","71",",,7","82",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-24",,,"86",",,7","71",",,7","71",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-25",,,"88",",,7","67",",,7","69",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-26",,,"86",",,7","62",",,7","65",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-27",,,"82",",,7","61",",,7","65",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-28",,,"80",",,7","60",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-29",,,"82",",,7","61",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2017-06-30",,,"87",",,7","70",",,7","77",",,7,0700",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-01",,,"48",",,W","40",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-02",,,"41",",,W","37",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-03",,,"43",",,W","39",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-04",,,"52",",,W","34",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-05",,,"34",",,W","27",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-06",,,"33",",,W","25",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-07",,,"26",",,W","20",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-08",,,"25",",,W","16",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-09",,,"23",",,W","14",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-10",,,"46",",,W","21",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-11",,,"52",",,W","42",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-12",,,"66",",,W","47",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-13",,,"62",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-14",,,"34",",,W","28",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-15",,,"38",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-16",,,"43",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-17",,,"42",",,W","38",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-18",,,"41",",,W","38",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-19",,,"49",",,W","39",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-20",,,"45",",,W","40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-21",,,"49",",,W","41",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-22",,,"48",",,W","43",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-23",,,"44",",,W","36",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-24",,,"38",",,W","35",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-25",,,"51",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-26",,,"56",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-27",,,"43",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-28",,,"39",",,W","34",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-29",,,"43",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-30",,,"37",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-01-31",,,"34",",,W","26",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-01",,,"47",",,W","33",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-02",,,"45",",,W","32",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-03",,,"33",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-04",,,"34",",,W","22",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-05",,,"43",",,W","31",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-06",,,"49",",,W","36",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-07",,,"42",",,W","36",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-08",,,"62",",,W","38",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-09",,,"44",",,W","19",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-10",,,"32",",,W","19",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-11",,,"48",",,W","30",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-12",,,"40",",,W","30",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-13",,,"39",",,W","31",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-14",,,"41",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-15",,,"47",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-16",,,"35",",,W","28",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-17",,,"41",",,W","26",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-02-18",,,"63",",,W","35",",,W",,,,,,,,,,,,,,,,,,,,
